candidate	imposed_LB	imposed_UB	stem_growth	leaf_growth	root_growth	stem_fraction	leaf_fraction	root_fraction	model_stat	solver_stat
RXN_RXN_5822_c__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_er__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14187_p__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_APYRASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9192_x__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_g__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2p__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12195_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NQOR_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2er__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11662_c__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_123_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_p__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_8_4_9_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_m__R___LIGHT	-0.00000040	-0.00000040	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNB_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12198_er__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DIACYLGLYKIN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12019_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_c__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_c__L___DARK	-0.00000019	-0.00000019	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_er__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_g__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14001_g__L___DARK	-1.00523869	-1.00523869	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN66_526_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_x__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c__L___DARK	0.00008327	0.00008327	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_x__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2x__L___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_RXN_14001_c__L___DARK	-2486.04126401	-2486.04126401	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11501_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN66_526_g__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_8_4_9_RXN_p__L___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_ATPASE_RXN_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_p__L___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2er__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2g__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2x__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2p__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_7_13_RXN_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_90_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_25_RXN_c2x__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_25_RXN_c2p__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_x__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PREPHENATE_ASP_TRANSAMINE_RXN_c__L___DARK	-9999.99895980	-9999.99895980	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_p__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN66_526_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_er__L___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_5_1_2_3_RXN_p__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_p__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_m__L___DARK	-3314.70789184	-3314.70789184	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_x__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_p__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8089_er__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_p__L___DARK	55.85703738	55.85703738	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1483_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PREPHENATE_ASP_TRANSAMINE_RXN_p__L___DARK	55.85813633	55.85813633	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_p__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12196_g__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_er__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2m__L___DARK	-9944.14116370	-9944.14116370	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2p__L___DARK	-9999.99523494	-9999.99523494	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GCVMULTI_RXN_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1TRANSKETO_RXN_p__L___DARK	0.00000000	0.00000000	0.00095696	0.00095696	0.00283338	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DUTP_PYROP_RXN_p__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_g__L___DARK	-2486.04125806	-2486.04125806	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2TRANSKETO_RXN_p__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_m__L___DARK	0.00009059	0.00009059	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2er__L___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_c__L___DARK	0.00028646	0.00028646	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_er__L___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_RXN_3541_er__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMOYL_COA_REDUCTASE_RXN_er__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_x__L___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_1_6_5_4_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14187_p__L___DARK	-9944.11928916	-9944.11928916	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_g__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NQOR_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_6161_c__L___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_ASPARTATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p__L___DARK	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	        0.00	        0.00	        0.00	        1.00	        1.00
RXN_NITRATE_REDUCTASE_NADH_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11662_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_er__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_123_RXN_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_p__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_6161_g__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_m__L___DARK	-9944.11928916	-9944.11928916	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_p__L___DARK	-0.00003529	-0.00003529	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THREONINE_ALDOLASE_RXN_m__L___DARK	0.00000000	0.00000000	0.00095923	0.00095923	0.00284010	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12019_m__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_er__L___DARK	0.00153964	0.00153964	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_g__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ALCOHOL_DEHYDROG_RXN_g__L___DARK	-0.00000019	-0.00000019	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GCVMULTI_RXN_c__L___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8642_p__S___DARK	0.00120089	0.00120089	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_x__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CELLULOSE_SYNTHASE_UDP_FORMING_RXN_c__S___DARK	0.00015213	0.00015213	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_x__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_m__S___DARK	-0.00037009	-0.00037009	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_F16ALDOLASE_RXN_c__S___DARK	-9975.74587536	-9975.74587536	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11501_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_p__S___DARK	0.00022181	0.00022181	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_R00506_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2x__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_7_13_RXN_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_90_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GABATRANSAM_RXN_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_g__S___DARK	-6642.55350125	-6642.55350125	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_7_13_RXN_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_68_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_150_RXN_er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUCOSE_6_PHOSPHATE_1_EPIMERASE_RXN_m__S___DARK	-1994.43656396	-1994.43656396	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8642_c__S___DARK	-0.01687818	-0.01687818	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSCHOL_RXN_x__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12440_c__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_g__S___DARK	-6642.55210396	-6642.55210396	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_1_68_RXN_g__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_er__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_m__S___DARK	-1432.54449442	-1432.54449442	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_m__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_p__S___DARK	0.00000000	0.00000000	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_p__S___DARK	-9963.82782525	-9963.82782525	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_p__S___DARK	36.16881456	36.16881456	0.00096006	0.00096006	0.00284256	        1.00	        1.00	        1.00	        1.00	        1.00
