rxn	LB	min	max	UB	ModelStat	SolveStat
RXN_Trans_hydrogen_peroxide_c2x__S___DARK	-10000.00000000	-4.21105584	4.21103354	10000.00000000	        1.00	        1.00
RXN_Trans_44_dimethyl_cholesta_812_24_trienol_er__S___DARK	-10000.00000000	0.00000000	0.00000109	10000.00000000	        1.00	        1.00
RXN_Trans_ttp_g__S___DARK	-10000.00000000	-0.00000007	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2001_m__S___DARK	0.00000000	0.00000000	0.00000585	10000.00000000	        1.00	        1.00
RXN_SULFATE_ADENYLYLTRANSFERASE_ADP_RXN_x__S___DARK	-10000.00000000	0.00000000	499.33572675	10000.00000000	        1.00	        1.00
RXN_12_OXOPHYTODIENOATE_REDUCTASE_RXN_p__S___DARK	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_14062_er__S___DARK	0.00000000	0.00000000	3741.16395377	10000.00000000	        1.00	        1.00
RXN_RXN_1623_1O_2P_glycerol_p__S___DARK	0.00000000	0.00000130	0.00000130	10000.00000000	        1.00	        1.00
RXN_Trans_alpha_glc_6_p_m__S___DARK	-10000.00000000	-1997.34290700	2496.67857991	10000.00000000	        1.00	        1.00
RXN_RXN_9644_er__S___DARK	0.00000000	0.00000000	0.00000127	10000.00000000	        1.00	        1.00
RXN_ALDOSE_1_EPIMERASE_RXN_m__S___DARK	-10000.00000000	-0.00000237	0.00000000	10000.00000000	        1.00	        1.00
RXN_PEPCARBOX_RXN_m__S___DARK	-10000.00000000	-7482.32790753	0.00000000	0.00000000	        1.00	        1.00
RXN_DGDPKIN_RXN_m__S___DARK	0.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_CATAL_RXN_p__S___DARK	0.00000000	0.00000000	2.10551677	10000.00000000	        1.00	        1.00
RXN_Trans_hs_c2p__S___DARK	-10000.00000000	0.00000062	0.00000062	10000.00000000	        1.00	        1.00
RXN_RXN_9623_m__S___DARK	0.00000000	0.00000000	0.00000212	10000.00000000	        1.00	        1.00
RXN_E2C_na__S___DARK	-10000.00000000	0.00000044	0.00000044	10000.00000000	        1.00	        1.00
RXN_PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_g__S___DARK	0.00000000	0.00000000	3994.68572842	10000.00000000	        1.00	        1.00
RXN_RXN_12420_er__S___DARK	0.00000000	0.00000000	1247.79096810	10000.00000000	        1.00	        1.00
RXN_ADENOSINE_KINASE_RXN_er__S___DARK	0.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_YEAST_SQUALENE_RXN_c__S___DARK	0.00000000	0.00000000	0.00000312	10000.00000000	        1.00	        1.00
RXN_RXN_8297_p__S___DARK	0.00000000	0.00000007	0.00000007	10000.00000000	        1.00	        1.00
RXN_CYTOCHROME_B5_REDUCTASE_RXN_m__S___DARK	-10000.00000000	0.00000203	0.00000246	10000.00000000	        1.00	        1.00
RXN_4_1_1_32_RXN_c__S___DARK	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_3541_er__S___DARK	0.00000000	0.00000000	2.10553940	10000.00000000	        1.00	        1.00
RXN_RXN_5643_p__S___DARK	0.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_RXN_11884_er__S___DARK	0.00000000	0.00000109	0.00000109	10000.00000000	        1.00	        1.00
RXN_BRANCHED_CHAINAMINOTRANSFERVAL_RXN_m__S___DARK	-10000.00000000	-0.00000234	-0.00000234	10000.00000000	        1.00	        1.00
RXN_RXN_9644_p__S___DARK	0.00000000	0.00000304	0.00000346	10000.00000000	        1.00	        1.00
RXN_RXN_4021_m__S___DARK	0.00000000	0.00000203	0.00000203	10000.00000000	        1.00	        1.00
RXN_Trans_thf_glu_n_p__S___DARK	-10000.00000000	0.00000000	0.00001248	10000.00000000	        1.00	        1.00
RXN_RXN_13261_m__S___DARK	-10000.00000000	-0.00000508	-0.00000381	10000.00000000	        1.00	        1.00
RXN_ADENOSINE_KINASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00002733	10000.00000000	        1.00	        1.00
RXN_ADPREDUCT_RXN_er__S___DARK	-10000.00000000	-0.00000007	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_9788_c__S___DARK	-10000.00000000	0.00000000	0.00000049	10000.00000000	        1.00	        1.00
RXN_RXN_9548_m__S___DARK	0.00000000	0.00000000	0.00000127	10000.00000000	        1.00	        1.00
RXN_CARBOXYCYCLOHEXADIENYL_DEHYDRATASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00000059	10000.00000000	        1.00	        1.00
RXN_ADENOSYLHOMOCYSTEINASE_RXN_m__S___DARK	0.00000000	0.00000203	0.00001405	10000.00000000	        1.00	        1.00
RXN_RXN_12195_g__S___DARK	0.00000000	0.00000000	554.81747415	10000.00000000	        1.00	        1.00
RXN_RXN_13183_m__S___DARK	-10000.00000000	-2.10553940	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_histidinol_p__S___DARK	-10000.00000000	-4990.94803971	0.00000035	10000.00000000	        1.00	        1.00
RXN_RXN_5822_c__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_AMINOBUTDEHYDROG_RXN_m__S___DARK	0.00000000	0.00000000	4.21107880	10000.00000000	        1.00	        1.00
RXN_RXN_8306_p__S___DARK	0.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_RXN_10699_p__S___DARK	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ribulose_phosphates_g__S___DARK	-10000.00000000	0.00000027	6654.88517709	10000.00000000	        1.00	        1.00
RXN_CHORISMATE_SYNTHASE_RXN_p__S___DARK	0.00000000	0.00000018	0.00001382	10000.00000000	        1.00	        1.00
RXN_RXN_14912_p__S___DARK	0.00000000	0.00000010	0.00000010	10000.00000000	        1.00	        1.00
RXN_E2C_cpd1f_4__S___DARK	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cellulose_g__S___DARK	-10000.00000000	0.00000000	312.08482921	10000.00000000	        1.00	        1.00
RXN_3_1_3_74_RXN_g__S___DARK	0.00000000	0.00000000	1109.63494830	10000.00000000	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00001201	10000.00000000	        1.00	        1.00
RXN_AMP_DEPHOSPHORYLATION_RXN_g__S___DARK	0.00000000	0.00000000	1109.63494830	10000.00000000	        1.00	        1.00
RXN_SUPEROX_DISMUT_RXN_p__S___DARK	0.00000000	0.00000000	0.00000001	10000.00000000	        1.00	        1.00
RXN_RXN_10763_g__S___DARK	-10000.00000000	0.00000000	0.00000014	10000.00000000	        1.00	        1.00
RXN_Trans_hydrogen_peroxide_p__S___DARK	-10000.00000000	-0.00000586	4.21103289	10000.00000000	        1.00	        1.00
RXN_RXN_12197_er__S___DARK	0.00000000	0.00000000	1870.58197688	10000.00000000	        1.00	        1.00
RXN_Trans_arg_p__S___DARK	-10000.00000000	-4.21107956	-0.00000076	10000.00000000	        1.00	        1.00
RXN_ARGDECARBOX_RXN_c__S___DARK	0.00000000	0.00000000	4.21103354	10000.00000000	        1.00	        1.00
RXN_GTPPYPHOSKIN_RXN_p__S___DARK	-10000.00000000	-0.00000007	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_trehalose_6p_m__S___DARK	-10000.00000000	0.00000000	0.00000237	10000.00000000	        1.00	        1.00
RXN_3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_m__S___DARK	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_E2C_sulfate__S___DARK	-10000.00000000	0.00000063	0.00000063	10000.00000000	        1.00	        1.00
RXN_RXN_10772_g__S___DARK	-10000.00000000	-1997.34286071	0.00005100	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_1099_g__S___DARK	-10000.00000000	-0.00000004	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_4_1_82_RXN_c__S___DARK	0.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4124_p__S___DARK	-10000.00000000	-0.00000203	-0.00000203	10000.00000000	        1.00	        1.00
RXN_Trans_l_glutamate_gamma_semialdehyde_m__S___DARK	-10000.00000000	0.00000000	4.21103354	10000.00000000	        1.00	        1.00
RXN_RXN_12420_m__S___DARK	0.00000000	0.00000000	499.33571605	10000.00000000	        1.00	        1.00
RXN_ORNCARBAMTRANSFER_RXN_p__S___DARK	-10000.00000000	0.00000076	4.21107956	10000.00000000	        1.00	        1.00
RXN_Trans_met_x__S___DARK	-10000.00000000	-0.00000014	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_13398_p__S___DARK	0.00000000	0.00000004	0.00000004	10000.00000000	        1.00	        1.00
RXN_HYDROXYPYRUVATE_REDUCTASE_RXN_nad_x__S___DARK	-10000.00000000	-1.40368528	10000.00000000	10000.00000000	        1.00	        1.00
RXN_CINNAMOYL_COA_REDUCTASE_RXN_er__S___DARK	-10000.00000000	-0.00000521	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_10_p__S___DARK	-10000.00000000	-0.00000012	-0.00000012	10000.00000000	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_x__S___DARK	0.00000000	0.00000000	4276.21745252	10000.00000000	        1.00	        1.00
RXN_RXN_10708_c__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALA_RXN_c__S___DARK	0.00000000	0.00000000	0.00000237	10000.00000000	        1.00	        1.00
RXN_Trans_acetylserine_er__S___DARK	-10000.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_GLUCOKIN_RXN_c__S___DARK	0.00000000	0.00000000	9982.48060903	10000.00000000	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_p__S___DARK	0.00000000	0.00000064	0.00000585	10000.00000000	        1.00	        1.00
RXN_CHOLINE_KINASE_RXN_g__S___DARK	0.00000000	0.00000000	453.94156976	10000.00000000	        1.00	        1.00
RXN_PHENYLPYRUVATE_DECARBOXYLASE_RXN_p__S___DARK	-10000.00000000	-0.00000059	0.00000000	10000.00000000	        1.00	        1.00
RXN_HOMOCYSMETB12_RXN_p__S___DARK	0.00000000	0.00001235	0.00001795	10000.00000000	        1.00	        1.00
RXN_R02437_c__S___DARK	-10000.00000000	0.00000024	0.00000024	10000.00000000	        1.00	        1.00
RXN_1_6_5_4_RXN_c__S___DARK	0.00000000	0.00000000	4.21103354	10000.00000000	        1.00	        1.00
RXN_RXN_12383_c__S___DARK	-10000.00000000	-251.76591265	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_5643_er__S___DARK	0.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_Trans_sinapoyl_s_malate_g__S___DARK	-10000.00000000	0.00000000	6654.88518154	10000.00000000	        1.00	        1.00
RXN_2_4_1_123_RXN_g__S___DARK	0.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_RXN_10773_p__S___DARK	0.00000000	0.00000000	2495.58193621	10000.00000000	        1.00	        1.00
RXN_GLUTAMIN_RXN_g__S___DARK	0.00000000	0.00000000	1109.63494830	10000.00000000	        1.00	        1.00
RXN_SUCCCOASYN_RXN_m__S___DARK	-10000.00000000	-1080.10004546	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_palmityl_coa_c2p__S___DARK	-10000.00000000	0.00000212	0.00000212	10000.00000000	        1.00	        1.00
RXN_CYTOCHROME_B5_REDUCTASE_RXN_c__S___DARK	-10000.00000000	0.00000000	0.00000043	10000.00000000	        1.00	        1.00
RXN_4_1_1_32_RXN_m__S___DARK	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10938_er__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_Trans_cpdqt_521_p__S___DARK	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_15979_x__S___DARK	-10000.00000000	-0.00000171	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_hydroxy_methyl_butenyl_dip_p__S___DARK	-10000.00000000	-0.00001930	-0.00000057	10000.00000000	        1.00	        1.00
RXN_RXN_2602_p__S___DARK	-10000.00000000	-0.00000416	-0.00000416	0.00000000	        1.00	        1.00
RXN_Trans_cpd_4124_m__S___DARK	-10000.00000000	0.00000203	0.00000203	10000.00000000	        1.00	        1.00
RXN_RXN_15200_c__S___DARK	-10000.00000000	0.00000681	0.00000681	10000.00000000	        1.00	        1.00
RXN_RXN_9627_c__S___DARK	0.00000000	0.00000000	4991.51479575	10000.00000000	        1.00	        1.00
RXN_GALACTOKIN_RXN_g__S___DARK	0.00000000	0.00000000	768.20881036	10000.00000000	        1.00	        1.00
RXN_Trans_ppi_c2p__S___DARK	-10000.00000000	-3989.39673946	5554.65123538	10000.00000000	        1.00	        1.00
RXN_ARGSUCCINSYN_RXN_m__S___DARK	0.00000000	0.00000000	4.21103354	10000.00000000	        1.00	        1.00
RXN_Trans_coniferyl_aldehyde_x__S___DARK	-10000.00000000	0.00000000	3328.20284419	10000.00000000	        1.00	        1.00
RXN_RXN_14187_p__S___DARK	-10000.00000000	-9982.32774475	0.00000007	10000.00000000	        1.00	        1.00
RXN_APYRASE_RXN_m__S___DARK	0.00000000	0.00000000	3741.16395377	10000.00000000	        1.00	        1.00
RXN_2_6_1_58_RXN_c__S___DARK	-10000.00000000	0.00000096	0.00000096	10000.00000000	        1.00	        1.00
RXN_2_7_1_150_RXN_p__S___DARK	0.00000000	0.00000000	9982.32774482	10000.00000000	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_c__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_RXNARA_8002_p__S___DARK	0.00000000	0.00000000	0.00000003	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_9995_m__S___DARK	-10000.00000000	0.00000090	0.00000090	10000.00000000	        1.00	        1.00
RXN_RXN_9657_m__S___DARK	-10000.00000000	-0.00000827	-0.00000827	0.00000000	        1.00	        1.00
RXN_Trans_oxygen_molecule_c2er__S___DARK	-10000.00000000	0.00000683	2.10556160	10000.00000000	        1.00	        1.00
RXN_PEPCARBOXYKIN_RXN_p__S___DARK	-10000.00000000	-10000.00000000	9982.32773886	10000.00000000	        1.00	        1.00
RXN_GLUC1PURIDYLTRANS_RXN_er__S___DARK	-10000.00000000	-3327.44258302	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7737_m__S___DARK	-10000.00000000	-0.00000090	-0.00000090	10000.00000000	        1.00	        1.00
RXN_Trans_ribuloses_g__S___DARK	-10000.00000000	-6654.88517709	-0.00000027	10000.00000000	        1.00	        1.00
RXN_RXN_10770_p__S___DARK	-10000.00000000	-9999.99999549	4991.16386864	10000.00000000	        1.00	        1.00
RXN_DUDPKIN_RXN_p__S___DARK	0.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_ACETOOHBUTSYN_RXN_p__S___DARK	0.00000000	0.00000076	0.00000076	10000.00000000	        1.00	        1.00
RXN_MALTODEXGLUCOSID_RXN_c__S___DARK	0.00000000	0.00000000	4991.16387241	10000.00000000	        1.00	        1.00
RXN_Trans_acetylserine_m__S___DARK	-10000.00000000	0.00000000	974.72447547	10000.00000000	        1.00	        1.00
RXN_PREPHENATEDEHYDRAT_RXN_c__S___DARK	0.00000000	0.00000585	0.00000585	10000.00000000	        1.00	        1.00
RXN_TREHALOSEPHOSPHA_RXN_c__S___DARK	0.00000000	0.00000000	0.00000237	10000.00000000	        1.00	        1.00
RXN_UROGENDECARBOX_RXN_m__S___DARK	0.00000000	0.00000012	0.00000012	10000.00000000	        1.00	        1.00
RXN_Trans_s_adenosylmethionine_c2er__S___DARK	-10000.00000000	0.00000000	0.00000567	10000.00000000	        1.00	        1.00
RXN_RXN_12878_m__S___DARK	0.00000000	0.00000614	2.10552533	10000.00000000	        1.00	        1.00
RXN_PUTRESCINE_OXIDASE_RXN_m__S___DARK	0.00000000	0.00000000	4.21107880	10000.00000000	        1.00	        1.00
RXN_AGMATINE_N4_COUMAROYLTRANSFERASE_RXN_g__S___DARK	-10000.00000000	0.00000000	0.00004968	10000.00000000	        1.00	        1.00
RXN_RXNARA_8002_m__S___DARK	0.00000000	0.00000000	0.00000003	10000.00000000	        1.00	        1.00
RXN_RXN_3521_p__S___DARK	0.00000000	0.00000000	2.10551677	10000.00000000	        1.00	        1.00
RXN_RXN_11959_p__S___DARK	0.00000000	0.00000109	0.00000109	10000.00000000	        1.00	        1.00
RXN_RXN_10703_p__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DIHYDRODIPICSYN_RXN_m__S___DARK	0.00000000	0.00000090	0.00000090	10000.00000000	        1.00	        1.00
RXN_ASPARTATEKIN_RXN_p__S___DARK	0.00000000	0.00000126	0.00000126	10000.00000000	        1.00	        1.00
RXN_1_1_1_39_RXN_p__S___DARK	0.00000000	0.00000000	1426.67353073	10000.00000000	        1.00	        1.00
RXN_2_7_7_60_RXN_p__S___DARK	0.00000000	0.00000057	0.00001930	10000.00000000	        1.00	        1.00
RXN_RXN_10705_p__S___DARK	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_UDPKIN_RXN_g__S___DARK	0.00000000	0.00000000	1109.63494834	10000.00000000	        1.00	        1.00
RXN_PALMITOYL_COA_HYDROLASE_RXN_p__S___DARK	0.00000000	0.00000047	5989.39664736	10000.00000000	        1.00	        1.00
RXN_ARGSUCCINSYN_RXN_p__S___DARK	0.00000000	0.00000076	4.21107956	10000.00000000	        1.00	        1.00
RXN_RXN_16380_er__S___DARK	0.00000000	0.00000000	0.00000127	10000.00000000	        1.00	        1.00
RXN_UROGENIIISYN_RXN_m__S___DARK	0.00000000	0.00000012	0.00000012	10000.00000000	        1.00	        1.00
RXN_RXN_8299_m__S___DARK	0.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_Trans_acp_m__S___DARK	-10000.00000000	0.00000896	0.00001046	10000.00000000	        1.00	        1.00
RXN_DIHYDROXYMETVALDEHYDRAT_RXN_p__S___DARK	0.00000000	0.00000076	0.00000076	10000.00000000	        1.00	        1.00
RXN_Trans_p_coumaroyl_coa_g__S___DARK	-10000.00000000	-0.00000521	0.00006170	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8081_x__S___DARK	-10000.00000000	-0.00000005	0.00000000	10000.00000000	        1.00	        1.00
RXN_SQUALENE_MONOOXYGENASE_RXN_er__S___DARK	0.00000000	0.00000312	0.00000312	10000.00000000	        1.00	        1.00
RXN_Trans_cinnamaldehyde_g__S___DARK	-10000.00000000	0.00000000	0.00000521	10000.00000000	        1.00	        1.00
RXN_Trans_ctp_x__S___DARK	-10000.00000000	-0.00000022	499.33572670	10000.00000000	        1.00	        1.00
RXN_RXN_1728_p__S___DARK	0.00000000	0.00000040	0.00000060	10000.00000000	        1.00	        1.00
RXN_AGMATINE_DEIMINASE_RXN_c__S___DARK	0.00000000	0.00000000	4.21107880	10000.00000000	        1.00	        1.00
RXN_RXN_10696_c__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_1133_p__S___DARK	-10000.00000000	-1426.67357186	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_2186_x__S___DARK	-10000.00000000	-0.00000007	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_l_aspartate_g__S___DARK	-10000.00000000	-6654.88516254	0.00001743	10000.00000000	        1.00	        1.00
RXN_PEPDEPHOS_RXN_p__S___DARK	-10000.00000000	-1426.67357814	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_10697_c__S___DARK	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_E2C_fe3__S___DARK	-10000.00000000	-0.00000001	0.00000001	10000.00000000	        1.00	        1.00
RXN_E2C_fe2__S___DARK	-10000.00000000	0.00000000	0.00000002	10000.00000000	        1.00	        1.00
RXN_RXN1F_19_p__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GMP_SYN_NH3_RXN_p__S___DARK	0.00000000	0.00000000	0.00000014	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_12575_g__S___DARK	-10000.00000000	-0.00004837	3328.20295046	10000.00000000	        1.00	        1.00
RXN_RXN_8316_m__S___DARK	0.00000000	0.00000000	0.00000007	10000.00000000	        1.00	        1.00
RXN_RXN_9192_x__S___DARK	0.00000000	0.00000000	3328.20284423	10000.00000000	        1.00	        1.00
RXN_RXN_5822_g__S___DARK	0.00000000	0.00000000	6654.88517462	10000.00000000	        1.00	        1.00
RXN_RXN_10938_m__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_Trans_squalene_m__S___DARK	-10000.00000000	-0.00000001	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14500_c__S___DARK	-10000.00000000	0.00000021	0.00000021	10000.00000000	        1.00	        1.00
RXN_3PGAREARR_RXN_c__S___DARK	-10000.00000000	-3.50954480	9977.09213717	10000.00000000	        1.00	        1.00
RXN_FRUCTOKINASE_RXN_m__S___DARK	0.00000000	0.00000000	0.00000171	10000.00000000	        1.00	        1.00
RXN_3_1_3_74_RXN_c__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_Trans_cinnamyl_alc_m__S___DARK	-10000.00000000	-0.00000585	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14971_c__S___DARK	0.00000000	0.00000000	1426.67347073	10000.00000000	        1.00	        1.00
RXN_RXN_5461_m__S___DARK	-10000.00000000	-10000.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_1104_p__S___DARK	0.00000000	0.00000064	0.00000585	10000.00000000	        1.00	        1.00
RXN_Trans_ctp_c2p__S___DARK	-10000.00000000	0.00000097	4991.16387346	10000.00000000	        1.00	        1.00
RXN_TREHALOSEPHOSPHA_RXN_m__S___DARK	0.00000000	0.00000000	0.00000237	10000.00000000	        1.00	        1.00
RXN_Trans_lys_p__S___DARK	-10000.00000000	0.00000090	0.00000090	10000.00000000	        1.00	        1.00
RXN_Trans_stearic_acid_er__S___DARK	-10000.00000000	0.00000000	0.00000127	10000.00000000	        1.00	        1.00
RXN_ARGDECARBOX_RXN_g__S___DARK	0.00000000	0.00000000	0.00004968	10000.00000000	        1.00	        1.00
RXN_ACETATE__COA_LIGASE_RXN_er__S___DARK	0.00000000	0.00000000	0.00002491	10000.00000000	        1.00	        1.00
RXN_3_2_1_58_RXN_c__S___DARK	0.00000000	0.00000000	0.00000475	10000.00000000	        1.00	        1.00
RXN_RXN_8813_m__S___DARK	-10000.00000000	-0.00000006	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_5_1_51_RXN_er__S___DARK	-10000.00000000	0.00000000	0.00000013	10000.00000000	        1.00	        1.00
RXN_Trans_crotonyl_coa_p__S___DARK	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_10591_g__S___DARK	-10000.00000000	-0.00003126	387.99720744	10000.00000000	        1.00	        1.00
RXN_1_1_1_8_RXN_p__S___DARK	-10000.00000000	-0.00000297	-0.00000297	0.00000000	        1.00	        1.00
RXN_HYDROXYMETHYLGLUTARYL_COA_SYNTHASE_RXN_p__S___DARK	0.00000000	0.00000000	0.00001873	10000.00000000	        1.00	        1.00
RXN_2_4_1_82_RXN_g__S___DARK	0.00000000	0.00000000	0.00000004	10000.00000000	        1.00	        1.00
RXN_3_HYDROXYBUTYRYL_COA_DEHYDROGENASE_RXN_p__S___DARK	-10000.00000000	-9978.30857477	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_desmosterol_cpd_er__S___DARK	-10000.00000000	0.00000109	0.00000109	10000.00000000	        1.00	        1.00
RXN_RXN_2001_c__S___DARK	0.00000000	0.00000000	0.00000585	10000.00000000	        1.00	        1.00
RXN_RXN_8899_p__S___DARK	0.00000000	0.00000035	0.00000035	10000.00000000	        1.00	        1.00
RXN_Trans_ppi_m__S___DARK	-10000.00000000	-9982.32774600	5003.94785041	10000.00000000	        1.00	        1.00
RXN_PGLYCDEHYDROG_RXN_p__S___DARK	0.00000000	0.00001699	0.70185963	10000.00000000	        1.00	        1.00
RXN_PEPDEPHOS_RXN_m__S___DARK	-10000.00000000	-6239.54093778	0.00000000	0.00000000	        1.00	        1.00
RXN_1_5_1_20_RXN_p__S___DARK	-10000.00000000	-0.00002475	-0.00001274	0.00000000	        1.00	        1.00
RXN_TRANS_RXN_198_c2p__S___DARK	-10000.00000000	0.00000000	0.00000014	10000.00000000	        1.00	        1.00
RXN_RXN_13158_m__S___DARK	0.00000000	0.00000141	0.00000141	10000.00000000	        1.00	        1.00
RXN_GLUCOKIN_RXN_g__S___DARK	0.00000000	0.00000000	1109.63494830	10000.00000000	        1.00	        1.00
RXN_CHOLINE_KINASE_RXN_c__S___DARK	0.00000000	0.00000000	525.61655448	10000.00000000	        1.00	        1.00
RXN_PYRAZOLYLALANINE_SYNTHASE_RXN_g__S___DARK	-10000.00000000	-525.61656251	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_6_3_4_RXN_c2p__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_3_6_3_4_RXN_c2m__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_1_1_1_288_RXN_p__S___DARK	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ATP_CITRATE_PRO_S__LYASE_RXN_p__S___DARK	-10000.00000000	-9982.32774482	0.00000000	0.00000000	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_c__S___DARK	0.00000000	0.00000000	0.00000475	10000.00000000	        1.00	        1.00
RXN_Trans_hydrphenylac_cpd_m__S___DARK	-10000.00000000	0.00000681	0.00000681	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8646_p__S___DARK	-10000.00000000	-0.00000109	-0.00000109	10000.00000000	        1.00	        1.00
RXN_6_2_1_34_RXN_x__S___DARK	0.00000000	0.00000000	3328.20284419	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8168_x__S___DARK	-10000.00000000	-0.00000006	0.00000000	10000.00000000	        1.00	        1.00
RXN_PYRIDOXKIN_RXN_g__S___DARK	0.00000000	0.00000000	1109.63494830	10000.00000000	        1.00	        1.00
RXN_Trans_cellulose_p__S___DARK	-10000.00000000	0.00000000	623.89548405	10000.00000000	        1.00	        1.00
RXN_RXN_8311_m__S___DARK	0.00000000	0.00000000	0.00000005	10000.00000000	        1.00	        1.00
RXN_ADENPHOSPHOR_RXN_p__S___DARK	-10000.00000000	-0.00000014	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8326_p__S___DARK	0.00000000	0.00000006	0.00000019	10000.00000000	        1.00	        1.00
RXN_RXN_1104_m__S___DARK	0.00000000	0.00000000	0.00001201	10000.00000000	        1.00	        1.00
RXN_RXN_12195_m__S___DARK	0.00000000	0.00000000	7482.32790753	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8164_x__S___DARK	-10000.00000000	-0.00000005	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_4703_er__S___DARK	-10000.00000000	0.00000066	0.00005162	10000.00000000	        1.00	        1.00
