rxn	LB	min	max	UB	ModelStat	SolveStat
RXN_RXN1F_20_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_choline_x__R___LIGHT	-10000.00000000	-0.00000259	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7162_g__R___LIGHT	0.00000000	0.00000000	0.00000259	10000.00000000	        1.00	        1.00
RXN_MR01140_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2621_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GCVMULTI_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_mi_hexakisphosphate_g__R___LIGHT	-10000.00000000	-0.00000259	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8320_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CTPSYN_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000582	10000.00000000	        1.00	        1.00
RXN_AMP_DEPHOSPHORYLATION_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_Trans_g3p_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2601_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2PGADEHYDRAT_RXN_c__R___LIGHT	-10000.00000000	-9996.01856970	0.00004659	10000.00000000	        1.00	        1.00
RXN_MALATE_DEH_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00000243	10000.00000000	        1.00	        1.00
RXN_F16ALDOLASE_RXN_p__R___LIGHT	-10000.00000000	1.99069851	1.99072180	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4143_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7163_g__R___LIGHT	0.00000000	0.00000000	0.00000259	10000.00000000	        1.00	        1.00
RXN_RXN_2621_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_3541_p__R___LIGHT	0.00000000	0.00000000	0.00000666	10000.00000000	        1.00	        1.00
RXN_GLU6PDEHYDROG_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00003994	10000.00000000	        1.00	        1.00
RXN_RXN_12199_g__R___LIGHT	0.00000000	0.00000000	0.00001165	10000.00000000	        1.00	        1.00
RXN_RXN_12508_p__R___LIGHT	0.00000000	0.00000000	0.00000777	10000.00000000	        1.00	        1.00
RXN_RXN_9548_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_17473_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_5_methyl_thf_glu_n_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_mg2_c2p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_water_g__R___LIGHT	-10000.00000000	-0.00002330	0.66360305	10000.00000000	        1.00	        1.00
RXN_RXN_12200_p__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_RXN_13261_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DGDPKIN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_BRANCHED_CHAINAMINOTRANSFERILEU_RXN_x__R___LIGHT	-10000.00000000	0.00000000	0.00000462	10000.00000000	        1.00	        1.00
RXN_Trans_cd2_g__R___LIGHT	-10000.00000000	-0.00002330	0.00000000	10000.00000000	        1.00	        1.00
RXN_HISTIDINE_DECARBOXYLASE_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_dgtp_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_NAD_KIN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_Trans_divinyl_protochlorophyllide_a_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd6666_1_x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14325_g__R___LIGHT	0.00000000	0.00000000	0.00000777	10000.00000000	        1.00	        1.00
RXN_DTDPKIN_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADPREDUCT_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_GLUTAMIN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.99538420	10000.00000000	        1.00	        1.00
RXN_Trans_squalene_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANSENOYLCOARED_RXN_c__R___LIGHT	-10000.00000000	-0.00001141	0.00000000	0.00000000	        1.00	        1.00
RXN_ASPARAGHYD_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00001165	10000.00000000	        1.00	        1.00
RXN_FARNESYLTRANSTRANSFERASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9627_m__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_Trans_malonyl_coa_g__R___LIGHT	-10000.00000000	-0.00000388	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cd2_x__R___LIGHT	-10000.00000000	-0.00002330	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_amp_m__R___LIGHT	-10000.00000000	-0.00002330	0.00002330	10000.00000000	        1.00	        1.00
RXN_2_7_8_11_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000259	10000.00000000	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ASNSYNB_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000777	10000.00000000	        1.00	        1.00
RXN_ALANINE_AMINOTRANSFERASE_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_mal_x__R___LIGHT	-10000.00000000	0.00000000	0.00000243	10000.00000000	        1.00	        1.00
RXN_RXN_15131_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8089_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cu2_er__R___LIGHT	-10000.00000000	-0.00002330	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_13112_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00007987	10000.00000000	        1.00	        1.00
RXN_RXN_7903_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_5408_c__R___LIGHT	0.00000000	0.00000000	0.00000259	10000.00000000	        1.00	        1.00
RXN_RXN_9537_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_proton_c2p__R___LIGHT	-10000.00000000	-3.98149020	-1.99067521	10000.00000000	        1.00	        1.00
RXN_RIB5PISOM_RXN_p__R___LIGHT	-10000.00000000	-0.00001331	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11929_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4564_er__R___LIGHT	-10000.00000000	0.00000000	0.00000388	10000.00000000	        1.00	        1.00
RXN_2_7_7_15_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11811_c__R___LIGHT	-10000.00000000	-0.00001165	0.00000000	10000.00000000	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_c__R___LIGHT	-10000.00000000	-0.99536090	-0.99536042	0.00000000	        1.00	        1.00
RXN_IPPISOM_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CDPKIN_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_2_4_1_123_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_YEAST_SQUALENE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_3_56_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_tdp_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_GLUTDEHYD_RXN_c__R___LIGHT	-10000.00000000	-0.00007987	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_heparan_sulfate_d_glucosaminides_er__R___LIGHT	-10000.00000000	-0.00000777	0.00000000	10000.00000000	        1.00	        1.00
RXN_12_OXOPHYTODIENOATE_REDUCTASE_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_CTPSYN_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00000777	10000.00000000	        1.00	        1.00
RXN_SUCCINATE_SEMIALDEHYDE_DEHYDROGENASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000518	10000.00000000	        1.00	        1.00
RXN_CYTIDEAM2_RXN_c__R___LIGHT	0.00000000	0.00000000	0.33179862	10000.00000000	        1.00	        1.00
RXN_2_3_1_133_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11961_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ASPARTATEKIN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_6_3_4_RXN_c2g__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_GDPKIN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_HEMN_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALATE_DEHYDROGENASE_NADP_RXN_g__R___LIGHT	-10000.00000000	-0.00000291	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11354_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9951_c__R___LIGHT	-10000.00000000	-0.00000578	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_1483_m__R___LIGHT	0.00000000	0.00000000	0.00000932	10000.00000000	        1.00	        1.00
RXN_RXN_10756_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_1461_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_670_p__R___LIGHT	-10000.00000000	-0.99538420	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_DEHYDROQUINATE_DEHYDRATASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_all_trans_pentaprenyl_diphosphate_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_19_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_OXALODECARB_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000194	10000.00000000	        1.00	        1.00
RXN_CAFFEOYL_COA_O_METHYLTRANSFERASE_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PREPHENATE_ASP_TRANSAMINE_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00007987	10000.00000000	        1.00	        1.00
RXN_2_5_1_19_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_14_21_6_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_PHOSPHATIDYLINOSITOL_KINASE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_p__R___LIGHT	0.00000000	0.00000000	0.99538420	10000.00000000	        1.00	        1.00
RXN_R12205_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8310_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_16393_p__R___LIGHT	0.00000000	0.00000000	0.99538420	10000.00000000	        1.00	        1.00
RXN_CTPSYN_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000777	10000.00000000	        1.00	        1.00
RXN_3_6_3_46_RXN_c2er__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_Trans_s_adenosylmethionine_x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_1441_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10707_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GAPOXNPHOSPHN_RXN_p__R___LIGHT	-10000.00000000	3.98139702	3.98144361	10000.00000000	        1.00	        1.00
RXN_RXN_9660_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_gtp_g__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cu_g__R___LIGHT	-10000.00000000	-0.00002330	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9528_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_guanine_g__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALA_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GPPSYN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN66_321_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CATAL_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_octadec_2_enoyl_acps_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_9965_er__R___LIGHT	-10000.00000000	-0.00000388	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_utp_g__R___LIGHT	-10000.00000000	-0.00002330	0.00002330	10000.00000000	        1.00	        1.00
RXN_3_1_4_11_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_di_h_orotate_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11959_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_1_68_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CHORISMATEMUT_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UROGENIIISYN_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SPONTPRO_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_14026_er__R___LIGHT	0.00000000	0.00000000	0.00001165	10000.00000000	        1.00	        1.00
RXN_ACSERLY_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_FORMATETHFLIG_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ser_c2p__R___LIGHT	-10000.00000000	0.00000000	0.99538420	10000.00000000	        1.00	        1.00
RXN_RXN_8363_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10700_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_FUMHYDR_RXN_m__R___LIGHT	-10000.00000000	-3.98144361	-3.98143030	0.00000000	        1.00	        1.00
RXN_6PGLUCONOLACT_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00003994	10000.00000000	        1.00	        1.00
RXN_ADPREDUCT_RXN_g__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_10702_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7676_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_caffeoyl_coa_x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00001165	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_313_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXNQT_4387_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLYOHMETRANS_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_3_1_23_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1142_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_oh_pyr_m__R___LIGHT	-10000.00000000	0.00000000	0.00000708	10000.00000000	        1.00	        1.00
RXN_Trans_cpdqt_281_g__R___LIGHT	-10000.00000000	-0.00000777	0.00000000	10000.00000000	        1.00	        1.00
RXN_S_ADENOSYLHOMOCYSTEINE_DEAMINASE_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1727_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ADENODEAMIN_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10701_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_R01432_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_313_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GUANOSINEKIN_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_GALACTONOLACTONE_DEHYDROGENASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00001141	10000.00000000	        1.00	        1.00
RXN_ACYL_COA_HYDROLASE_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_Trans_dgtp_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_IMIDPHOSDEHYD_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9535_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_2_1_58_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DGDPKIN_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_5114_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_acetyl_coa_g__R___LIGHT	-10000.00000000	0.00000000	0.00000291	10000.00000000	        1.00	        1.00
RXN_RXN_12196_g__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_MEVALONATE_KINASE_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_BRANCHED_CHAINAMINOTRANSFERILEU_RXN_c__R___LIGHT	-10000.00000000	-0.00000462	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_6_5_4_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00000766	10000.00000000	        1.00	        1.00
RXN_RXN0_1483_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CELLULOSE_SYNTHASE_GDP_FORMING_RXN_c__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTSEMIALDEHYDROG_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_DIHYDROXYISOVALDEHYDRAT_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_uridine_g__R___LIGHT	-10000.00000000	-0.33179862	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12198_g__R___LIGHT	0.00000000	0.00000000	0.00000777	10000.00000000	        1.00	        1.00
RXN_D_RIBULOKIN_RXN_m__R___LIGHT	-10000.00000000	-0.00000259	0.00002330	10000.00000000	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SULFATE_ADENYLYLTRANSFERASE_ADP_RXN_m__R___LIGHT	-10000.00000000	-0.00002330	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cd2_er__R___LIGHT	-10000.00000000	-0.00002330	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_147_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_E2C_cu2__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_n_4_guanidinobutyl_4_hydroxycinnamamid_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_4_11_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9532_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_ALDOSE_1_EPIMERASE_RXN_x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_9965_g__R___LIGHT	-10000.00000000	0.00000000	0.00000388	10000.00000000	        1.00	        1.00
RXN_Trans_so3_m__R___LIGHT	-10000.00000000	-0.00000486	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_d_glucopyranose_6_phosphate_m__R___LIGHT	-10000.00000000	-0.00002330	0.00003994	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2g__R___LIGHT	-10000.00000000	-0.33179862	0.00000777	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2m__R___LIGHT	-10000.00000000	-0.00000365	0.00002330	10000.00000000	        1.00	        1.00
RXN_ADENODEAMIN_RXN_er__R___LIGHT	-10000.00000000	-0.00002330	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2p__R___LIGHT	-10000.00000000	-0.00007987	0.33179473	10000.00000000	        1.00	        1.00
RXN_DEPHOSPHOCOAKIN_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00000777	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_499_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_4221_c__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_NAD_KIN_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_OROPRIBTRANS_RXN_m__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_3_1_3_74_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000847	10000.00000000	        1.00	        1.00
RXN_3_1_3_74_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_Trans_cellulose_m__R___LIGHT	-10000.00000000	0.00000000	0.00000291	10000.00000000	        1.00	        1.00
RXN_S_ADENOSYLHOMOCYSTEINE_DEAMINASE_RXN_x__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_8_11_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00000259	10000.00000000	        1.00	        1.00
RXN_GCVMULTI_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cit_er__R___LIGHT	-10000.00000000	-0.00000777	0.00000000	10000.00000000	        1.00	        1.00
RXN_CYTOCHROME_B5_REDUCTASE_RXN_p__R___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN66_323_er__R___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cmp_p__R___LIGHT	-10000.00000000	-0.00002330	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_5_1_7_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_RXN_5641_er__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DXS_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_6_3_46_RXN_c2g__R___LIGHT	0.00000000	0.00000000	0.00002330	10000.00000000	        1.00	        1.00
RXN_3_2_1_58_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_4563_er__R___LIGHT	-10000.00000000	-0.00000388	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_1_1_103_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1TRANSKETO_RXN_p__R___LIGHT	-10000.00000000	-0.00001331	0.00000000	10000.00000000	        1.00	        1.00
