candidate	imposed_LB	imposed_UB	stem_growth	leaf_growth	root_growth	stem_fraction	leaf_fraction	root_fraction	model_stat	solver_stat
RXN_RXN_14455_c2p__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12196_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_x__R___LIGHT	-0.00000029	-0.00000029	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_p__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12200_p__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPARAGHYD_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNB_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTDEHYD_RXN_c__R___LIGHT	-0.00000817	-0.00000817	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1483_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PREPHENATE_ASP_TRANSAMINE_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12196_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12198_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2m__R___LIGHT	-0.00000072	-0.00000072	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1TRANSKETO_RXN_p__R___LIGHT	-0.00000136	-0.00000136	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_10862_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2TRANSKETO_RXN_p__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_p__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2er__R___LIGHT	-0.00000079	-0.00000079	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12195_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12197_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_APYRASE_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9192_x__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2p__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_4_RXN_c2m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_x__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12195_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NQOR_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14455_c2er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11662_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_123_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_8_4_9_RXN_m__R___LIGHT	-0.00000050	-0.00000050	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_m__R___LIGHT	-0.00000238	-0.00000238	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNB_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12198_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DIACYLGLYKIN_RXN_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12019_m__R___LIGHT	-0.00000050	-0.00000050	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_c__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12199_m__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASNSYNA_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_er__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_g__R___LIGHT	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_m__R___LIGHT	-0.00000050	-0.00000050	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_p__L___DARK	-0.00000034	-0.00000034	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_c__L___DARK	-0.00000077	-0.00000077	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14001_g__L___DARK	-0.00000115	-0.00000115	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_er__L___DARK	-0.00000014	-0.00000014	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN66_526_c__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_x__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_x__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANSALDOL_RXN_p__L___DARK	0.00069300	0.00069300	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14001_c__L___DARK	-0.00000060	-0.00000060	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11501_m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_g__L___DARK	-0.00000046	-0.00000046	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADPREDUCT_RXN_p__L___DARK	-0.00000033	-0.00000033	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN66_526_g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2x__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_44_RXN_c2p__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_7_7_13_RXN_m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_25_RXN_c2x__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_6_3_25_RXN_c2p__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_x__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_p__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN66_526_m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_3_2_1_23_RXN_g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_5_1_2_3_RXN_p__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ASPAMINOTRANS_RXN_g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_p__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMATE_DEHYDROGENASE_NADP_RXN_m__L___DARK	-0.00120617	-0.00120617	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTATHIONE_REDUCT_NADPH_RXN_x__L___DARK	-0.00000015	-0.00000015	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_c__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_p__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_8089_er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_SUCROSE_SYNTHASE_RXN_c__L___DARK	-0.00000077	-0.00000077	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTDEHYD_RXN_c__L___DARK	-9999.99187251	-9999.99187251	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN0_1483_m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_c__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NADPYROPHOSPHAT_RXN_er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12196_g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2g__L___DARK	0.00003099	0.00003099	0.00014222	0.00014222	0.00275357	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9615_c2p__L___DARK	-2499.95668259	-2499.95668259	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GCVMULTI_RXN_m__L___DARK	2.30724963	2.30724963	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DUTP_PYROP_RXN_p__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_g__L___DARK	-0.00000060	-0.00000060	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ABC_12_RXN_c2m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_m__L___DARK	0.00009059	0.00009059	0.00014221	0.00014221	0.00275342	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_TRANS_CINNAMATE_4_MONOOXYGENASE_RXN_er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_3541_er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ADPREDUCT_RXN_er__L___DARK	-0.00000012	-0.00000012	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUCOSE_6_PHOSPHATASE_RXN_g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_c__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_CINNAMOYL_COA_REDUCTASE_RXN_er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_c__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_14187_p__L___DARK	-0.00000115	-0.00000115	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_9192_x__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_g__L___DARK	0.00013885	0.00013885	0.00014221	0.00014221	0.00275329	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_13_BETA_GLUCAN_SYNTHASE_RXN_c__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_x__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NQOR_RXN_c__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_DIHYDROFOLATEREDUCT_RXN_c__L___DARK	-0.00000034	-0.00000034	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_4_COUMARATE__COA_LIGASE_RXN_er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_NITRATE_REDUCTASE_NADH_RXN_c__L___DARK	-0.00000019	-0.00000019	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_11662_c__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_6_2_1_34_RXN_c__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_UDPREDUCT_RXN_er__L___DARK	-0.00000014	-0.00000014	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMIN_RXN_er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_123_RXN_m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_5822_p__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_MANNPGUANYLTRANGDP_RXN_m__L___DARK	-0.00000115	-0.00000115	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THIOREDOXIN_REDUCT_NADPH_RXN_p__L___DARK	-0.00000231	-0.00000231	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_THREONINE_ALDOLASE_RXN_p__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_1_6_5_4_RXN_m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_3_1_133_RXN_er__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_m__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_12019_m__L___DARK	-0.00000026	-0.00000026	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_c__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_ATPASE_RXN_g__L___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GCVMULTI_RXN_c__L___DARK	-4.60294335	-4.60294335	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_er__S___DARK	0.00002687	0.00002687	0.00014223	0.00014223	0.00275366	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_2_4_1_134_RXN_m__S___DARK	-0.00000151	-0.00000151	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
RXN_RXN_2043_g__S___DARK	0.00000000	0.00000000	0.00014223	0.00014223	0.00275367	        1.00	        1.00	        1.00	        1.00	        1.00
