rxn	LB	min	max	UB	ModelStat	SolveStat
RXN_RXN_10701_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_R01432_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_313_p__L___LIGHT	-10000.00000000	0.00000000	19.05671882	10000.00000000	        1.00	        1.00
RXN_GUANOSINEKIN_RXN_g__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_GALACTONOLACTONE_DEHYDROGENASE_RXN_m__L___LIGHT	0.00000000	0.00000000	130.67464335	10000.00000000	        1.00	        1.00
RXN_IMIDPHOSDEHYD_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9535_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DGDPKIN_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_etoh_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12196_g__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_1_6_5_4_RXN_er__L___LIGHT	0.00000000	0.00000000	42.09259030	10000.00000000	        1.00	        1.00
RXN_RXN0_1483_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTSEMIALDEHYDROG_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_DIHYDROXYISOVALDEHYDRAT_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SULFATE_ADENYLYLTRANSFERASE_ADP_RXN_m__L___LIGHT	-10000.00000000	-357.78701755	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cd2_er__L___LIGHT	-10000.00000000	-357.78701755	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_147_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_E2C_cu2__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLYCOLATE_REDUCTASE_RXN_c__L___LIGHT	-10000.00000000	0.00000000	26.89034184	10000.00000000	        1.00	        1.00
RXN_3_1_4_11_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SERINE__PYRUVATE_AMINOTRANSFERASE_RXN_c__L___LIGHT	0.00000000	0.00000000	17.72649523	10000.00000000	        1.00	        1.00
RXN_RXN_9532_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_9965_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_so3_m__L___LIGHT	-10000.00000000	-65.33732167	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2m__L___LIGHT	-10000.00000000	-10000.00000000	235.07835565	10000.00000000	        1.00	        1.00
RXN_ADENODEAMIN_RXN_er__L___LIGHT	-10000.00000000	-357.78701755	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2p__L___LIGHT	-10000.00000000	-2559.35739951	67.81618604	10000.00000000	        1.00	        1.00
RXN_RXN_4221_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_KETOHEXOKINASE_RXN_p__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_Trans_cellulose_m__L___LIGHT	-10000.00000000	0.00000000	6.26127281	10000.00000000	        1.00	        1.00
RXN_2_7_8_11_RXN_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GCVMULTI_RXN_m__L___LIGHT	0.00000000	0.00000000	130.67464335	10000.00000000	        1.00	        1.00
RXN_Trans_cit_er__L___LIGHT	-10000.00000000	-19.52695664	0.00000000	10000.00000000	        1.00	        1.00
RXN_CYTOCHROME_B5_REDUCTASE_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cmp_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_thiocarboxyadenylated_this_proteins_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DXS_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_6_3_46_RXN_c2g__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_3_2_1_58_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_KETOHEXOKINASE_RXN_m__L___LIGHT	-10000.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_2_1_1_103_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1TRANSKETO_RXN_p__L___LIGHT	-10000.00000000	8.61580679	41.91271656	10000.00000000	        1.00	        1.00
RXN_DXPREDISOM_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_CDPDIGLYSYN_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DUTP_PYROP_RXN_p__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_RXN_10772_m__L___LIGHT	-10000.00000000	0.00000000	29.12219910	10000.00000000	        1.00	        1.00
RXN_Trans_datp_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_epoxysqualene_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_stearoyl_coa_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DTDPKIN_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLYCOGENSYN_RXN_er__L___LIGHT	0.00000000	0.00000000	119.26233918	10000.00000000	        1.00	        1.00
RXN_Trans_cellodextrins_g__L___LIGHT	-10000.00000000	-12.52254561	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_15479__L___LIGHT	0.00000000	115.87532163	419.73732167	10000.00000000	        1.00	        1.00
RXN_RXN_1726_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SHIKIMATE_5_DEHYDROGENASE_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_METHENYLTHFCYCLOHYDRO_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_NQOR_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9634_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_PHOSPHATIDYLINOSITOL_KINASE_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_1_148_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_CO_A_c2p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DTMPKI_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7659_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_3_HYDROXBUTYRYL_COA_DEHYDRATASE_RXN_x__L___LIGHT	0.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_8268_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_SULFATE_ADENYLYLTRANSFERASE_ADP_RXN_c__L___LIGHT	-10000.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_MANNITOL_1_PHOSPHATASE_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01090_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_l_glutamate_gamma_semialdehyde_x__L___LIGHT	-10000.00000000	-47.26207437	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_dodecanoate_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMIN_RXN_m__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_1_5_1_20_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_ttp_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_MR01125_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_udp_n_acetyl_d_glucosamine_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9644_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7607_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7737_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1103_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RIBULOKIN_RXN_er__L___LIGHT	-10000.00000000	-357.78701755	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_fru1p_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PEPDEPHOS_RXN_er__L___LIGHT	-10000.00000000	-119.26233918	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd6666_1_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_MG_PROTOPORPHYRIN_METHYLESTER_SYN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_URIDINEKIN_RXN_g__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_LACTALDDEHYDROG_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10696_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_utp_er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_g__L___LIGHT	-10000.00000000	-58.24439821	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11832_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11436_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_fe3_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PRIBFAICARPISOM_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_orotate_m2p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRANS_RXN_203_c2er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_6_PHOSPHOFRUCTO_2_KINASE_RXN_p__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_RXN_4243_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ump_c2p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_1124_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11484_c__L___LIGHT	-10000.00000000	0.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_ch33ado_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8295_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPKIN_RXN_m__L___LIGHT	0.00000000	0.00000000	178.89350878	10000.00000000	        1.00	        1.00
RXN_RXN0_5180_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PRPPSYN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_148_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALDOSE_1_EPIMERASE_RXN_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_14553_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GDPKIN_RXN_m__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_RXN_15045_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2TRANSKETO_RXN_p__L___LIGHT	-10000.00000000	-41.91271656	-8.61580679	10000.00000000	        1.00	        1.00
RXN_ACETYLORNTRANSAM_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_12440_m__L___LIGHT	0.00000000	0.00000000	130.67464335	10000.00000000	        1.00	        1.00
RXN_Trans_oleoyl_acps_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_882_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_cpd_4101_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9533_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_R05604_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHOSPHATIDATE_PHOSPHATASE_RXN_1O_2O_glycerol_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DIHYDRODIPICSYN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_4210_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_S_ADENMETSYN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPKIN_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_E2C_proton__L___LIGHT	-10000.00000000	-10000.00000000	10000.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_sucrose_6p_g__L___LIGHT	-10000.00000000	-0.94741846	0.00000000	10000.00000000	        1.00	        1.00
RXN_3_1_4_11_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ALANINE__GLYOXYLATE_AMINOTRANSFERASE_RXN_x__L___LIGHT	0.00000000	0.00000000	21.27318791	10000.00000000	        1.00	        1.00
RXN_Trans_coumarate_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_formate_c2er__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_PHENYLALANINE_AMMONIA_LYASE_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_OXALODECARB_RXN_er__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_NAD_KIN_RXN_c__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_RXN_2581_er__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cd2_m__L___LIGHT	-10000.00000000	-357.78701755	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_10698_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_6_PHOSPHOFRUCTO_2_KINASE_RXN_m__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_RXN_9935_g__L___LIGHT	-10000.00000000	-0.94741846	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_2261_c2m__L___LIGHT	-10000.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_RXN_9655_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8089_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9259_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_3521_x__L___LIGHT	0.00000000	0.00000000	65.33732167	10000.00000000	        1.00	        1.00
RXN_ATPSYN_RXN__L___LIGHT	-10000.00000000	86.90649122	396.47464335	10000.00000000	        1.00	        1.00
RXN_Trans_l_1_phosphatidyl_inositols_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CITSYN_RXN_er__L___LIGHT	0.00000000	0.00000000	19.52695664	10000.00000000	        1.00	        1.00
RXN_RXN_8294_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_12440_p__L___LIGHT	0.00000000	0.00000000	65.33732167	10000.00000000	        1.00	        1.00
RXN_Trans_cmp_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN1F_152_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GDPREDUCT_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_Trans_malonyl_coa_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GART_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9663_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_HISTCYCLOHYD_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9662_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN0_5408_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9673_m__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_RXN3O_1118_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DUDPKIN_RXN_g__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_sulfurylated_thii_x__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_4_1_82_RXN_m__L___LIGHT	0.00000000	0.00000000	178.89350878	10000.00000000	        1.00	        1.00
RXN_R03014_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_AIRS_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN0_302_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_hscn_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_7609_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_PHOSPHATIDYLINOSITOL_KINASE_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_5282_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_8327_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_15043_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_CDPKIN_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_1_1_8_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_RXN_14047_m__L___LIGHT	-10000.00000000	0.00000000	22.86806259	10000.00000000	        1.00	        1.00
RXN_RXN_8282_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_DCDPKIN_RXN_p__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_RXNQT_4387_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_UDPGLUCEPIM_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_14849_g__L___LIGHT	-10000.00000000	-0.94741846	58.24439821	10000.00000000	        1.00	        1.00
RXN_RXN_11428_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_1_2_1_2_RXN_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_13158_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_18184_p__L___LIGHT	-10000.00000000	-10000.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_INORGPYROPHOSPHAT_RXN_m__L___LIGHT	0.00000000	0.00000000	360.35001528	10000.00000000	        1.00	        1.00
RXN_Trans_proton_c2er__L___LIGHT	-10000.00000000	-39.05391328	42.09259030	10000.00000000	        1.00	        1.00
RXN_Trans_3_mercapto_pyruvate_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_2982_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_TRIOSEPISOMERIZATION_RXN_p__L___LIGHT	-10000.00000000	-13.66094707	5111.95674731	10000.00000000	        1.00	        1.00
RXN_RXN_5283_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_4_1_195_RXN_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_2_7_7_15_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ABC_12_RXN_c2m__L___LIGHT	0.00000000	0.00000000	119.26233918	10000.00000000	        1.00	        1.00
RXN_Trans_threo_ds_iso_citrate_g__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_9980_er__L___LIGHT	-10000.00000000	-119.26233918	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cpd_67_er__L___LIGHT	-10000.00000000	0.00000000	18.18155443	10000.00000000	        1.00	        1.00
RXN_RXN_7609_m__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_TREHALOSE6PSYN_RXN_c__L___LIGHT	-10000.00000000	0.00000000	58.24439821	10000.00000000	        1.00	        1.00
RXN_1_18_1_2_RXN__L___LIGHT	0.00000000	46.52535665	2866.58585735	10000.00000000	        1.00	        1.00
RXN_RXN_10938_p__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_Trans_water_c2er__L___LIGHT	-10000.00000000	-42.09259030	357.78701755	10000.00000000	        1.00	        1.00
RXN_MANNPISOM_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_HOMOSERDEHYDROG_RXN_er__L___LIGHT	-10000.00000000	-19.05671882	0.00000000	0.00000000	        1.00	        1.00
RXN_GLUTAMINESYN_RXN_m__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_ALDOSE_1_EPIMERASE_RXN_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_leu_m__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_11938_x__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RXN_9615_c2er__L___LIGHT	-10000.00000000	-19.52695664	0.00000000	10000.00000000	        1.00	        1.00
RXN_MALATE_DEHYDROGENASE_NADP_RXN_p__L___LIGHT	-10000.00000000	-2875.20771403	355.20227552	10000.00000000	        1.00	        1.00
RXN_1_PHOSPHATIDYLINOSITOL_KINASE_RXN_m__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_ACSERLY_RXN_c__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_RIBULOSE_BISPHOSPHATE_CARBOXYLASE_RXN_p__L___LIGHT	-10000.00000000	-107.56136737	-20.67793629	0.00000000	        1.00	        1.00
RXN_F16BDEPHOS_RXN_c__L___LIGHT	-10000.00000000	-69.56969786	5360.35001528	10000.00000000	        1.00	        1.00
RXN_2_7_1_133_RXN_p__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
RXN_RXN_16909_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_FUMHYDR_RXN_p__L___LIGHT	-10000.00000000	0.00000000	0.00000000	0.00000000	        1.00	        1.00
RXN_6_2_1_34_RXN_p__L___LIGHT	0.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_Trans_cellulose_x__L___LIGHT	-10000.00000000	0.00000000	5.94895279	10000.00000000	        1.00	        1.00
RXN_GLU6PDEHYDROG_RXN_c__L___LIGHT	0.00000000	0.00000000	69.56969786	10000.00000000	        1.00	        1.00
RXN_RXNQT_4387_c__L___LIGHT	-10000.00000000	0.00000000	0.00000000	10000.00000000	        1.00	        1.00
RXN_GLUTAMIN_RXN_c__L___LIGHT	0.00000000	0.00000000	357.78701755	10000.00000000	        1.00	        1.00
